converted from bop software 

        16000 atoms
            3 atom types
-32.500000 32.500000 xlo xhi
-32.500000 32.500000 ylo yhi
-32.500000 32.500000 zlo zhi

Atoms

181 2 -32.50000000 -19.50000000 0.00000000
182 1 -30.87500000 -17.87500000 1.62500000
183 1 -32.50000000 -19.50000000 3.25000000
184 1 -30.87500000 -17.87500000 4.87500000
185 2 -32.50000000 -19.50000000 6.50000000
186 1 -30.87500000 -17.87500000 8.12500000
187 2 -32.50000000 -19.50000000 9.75000000
188 3 -30.87500000 -17.87500000 11.37500000
189 1 -32.50000000 -19.50000000 13.00000000
190 1 -30.87500000 -17.87500000 14.62500000
191 1 -32.50000000 -19.50000000 16.25000000
192 3 -30.87500000 -17.87500000 17.87500000
193 1 -32.50000000 -19.50000000 19.50000000
194 2 -30.87500000 -17.87500000 21.12500000
195 2 -32.50000000 -19.50000000 22.75000000
196 1 -30.87500000 -17.87500000 24.37500000
197 1 -32.50000000 -19.50000000 26.00000000
198 1 -30.87500000 -17.87500000 27.62500000
199 2 -32.50000000 -19.50000000 29.25000000
200 2 -30.87500000 -17.87500000 30.87500000
201 2 -32.50000000 -16.25000000 -32.50000000
202 3 -30.87500000 -14.62500000 -30.87500000
203 2 -32.50000000 -16.25000000 -29.25000000
204 2 -30.87500000 -14.62500000 -27.62500000
205 2 -32.50000000 -16.25000000 -26.00000000
206 2 -30.87500000 -14.62500000 -24.37500000
207 2 -32.50000000 -16.25000000 -22.75000000
208 1 -30.87500000 -14.62500000 -21.12500000
209 3 -32.50000000 -16.25000000 -19.50000000
210 2 -30.87500000 -14.62500000 -17.87500000
211 1 -32.50000000 -16.25000000 -16.25000000
212 3 -30.87500000 -14.62500000 -14.62500000
213 1 -32.50000000 -16.25000000 -13.00000000
214 1 -30.87500000 -14.62500000 -11.37500000
215 2 -32.50000000 -16.25000000 -9.75000000
216 3 -30.87500000 -14.62500000 -8.12500000
217 3 -32.50000000 -16.25000000 -6.50000000
218 2 -30.87500000 -14.62500000 -4.87500000
219 3 -32.50000000 -16.25000000 -3.25000000
220 3 -30.87500000 -14.62500000 -1.62500000
221 2 -32.50000000 -16.25000000 0.00000000
222 3 -30.87500000 -14.62500000 1.62500000
223 2 -32.50000000 -16.25000000 3.25000000
224 1 -30.87500000 -14.62500000 4.87500000
225 1 -32.50000000 -16.25000000 6.50000000
226 1 -30.87500000 -14.62500000 8.12500000
227 2 -32.50000000 -16.25000000 9.75000000
228 2 -30.87500000 -14.62500000 11.37500000
229 2 -32.50000000 -16.25000000 13.00000000
230 2 -30.87500000 -14.62500000 14.62500000
231 2 -32.50000000 -16.25000000 16.25000000
232 1 -30.87500000 -14.62500000 17.87500000
233 2 -32.50000000 -16.25000000 19.50000000
234 2 -30.87500000 -14.62500000 21.12500000
235 1 -32.50000000 -16.25000000 22.75000000
236 2 -30.87500000 -14.62500000 24.37500000
237 2 -32.50000000 -16.25000000 26.00000000
238 1 -30.87500000 -14.62500000 27.62500000
239 1 -32.50000000 -16.25000000 29.25000000
240 2 -30.87500000 -14.62500000 30.87500000
241 1 -32.50000000 -13.00000000 -32.50000000
242 2 -30.87500000 -11.37500000 -30.87500000
243 1 -32.50000000 -13.00000000 -29.25000000
244 1 -30.87500000 -11.37500000 -27.62500000
245 2 -32.50000000 -13.00000000 -26.00000000
246 3 -30.87500000 -11.37500000 -24.37500000
247 2 -32.50000000 -13.00000000 -22.75000000
248 2 -30.87500000 -11.37500000 -21.12500000
249 1 -32.50000000 -13.00000000 -19.50000000
250 2 -30.87500000 -11.37500000 -17.87500000
251 1 -32.50000000 -13.00000000 -16.25000000
252 3 -30.87500000 -11.37500000 -14.62500000
253 1 -32.50000000 -13.00000000 -13.00000000
254 2 -30.87500000 -11.37500000 -11.37500000
255 1 -32.50000000 -13.00000000 -9.75000000
256 2 -30.87500000 -11.37500000 -8.12500000
257 1 -32.50000000 -13.00000000 -6.50000000
258 1 -30.87500000 -11.37500000 -4.87500000
259 1 -32.50000000 -13.00000000 -3.25000000
260 2 -30.87500000 -11.37500000 -1.62500000
261 1 -32.50000000 -13.00000000 0.00000000
262 2 -30.87500000 -11.37500000 1.62500000
263 1 -32.50000000 -13.00000000 3.25000000
264 3 -30.87500000 -11.37500000 4.87500000
265 1 -32.50000000 -13.00000000 6.50000000
266 1 -30.87500000 -11.37500000 8.12500000
267 2 -32.50000000 -13.00000000 9.75000000
268 2 -30.87500000 -11.37500000 11.37500000
269 2 -32.50000000 -13.00000000 13.00000000
270 2 -30.87500000 -11.37500000 14.62500000
271 2 -32.50000000 -13.00000000 16.25000000
272 2 -30.87500000 -11.37500000 17.87500000
273 1 -32.50000000 -13.00000000 19.50000000
274 1 -30.87500000 -11.37500000 21.12500000
275 3 -32.50000000 -13.00000000 22.75000000
276 1 -30.87500000 -11.37500000 24.37500000
277 2 -32.50000000 -13.00000000 26.00000000
278 1 -30.87500000 -11.37500000 27.62500000
279 2 -32.50000000 -13.00000000 29.25000000
280 1 -30.87500000 -11.37500000 30.87500000
281 1 -32.50000000 -9.75000000 -32.50000000
282 1 -30.87500000 -8.12500000 -30.87500000
283 2 -32.50000000 -9.75000000 -29.25000000
284 2 -30.87500000 -8.12500000 -27.62500000
285 1 -32.50000000 -9.75000000 -26.00000000
286 3 -30.87500000 -8.12500000 -24.37500000
287 2 -32.50000000 -9.75000000 -22.75000000
288 2 -30.87500000 -8.12500000 -21.12500000
289 1 -32.50000000 -9.75000000 -19.50000000
290 1 -30.87500000 -8.12500000 -17.87500000
291 2 -32.50000000 -9.75000000 -16.25000000
292 2 -30.87500000 -8.12500000 -14.62500000
293 2 -32.50000000 -9.75000000 -13.00000000
294 2 -30.87500000 -8.12500000 -11.37500000
295 2 -32.50000000 -9.75000000 -9.75000000
296 3 -30.87500000 -8.12500000 -8.12500000
297 1 -32.50000000 -9.75000000 -6.50000000
298 1 -30.87500000 -8.12500000 -4.87500000
299 3 -32.50000000 -9.75000000 -3.25000000
300 1 -30.87500000 -8.12500000 -1.62500000
301 1 -32.50000000 -9.75000000 0.00000000
302 1 -30.87500000 -8.12500000 1.62500000
303 2 -32.50000000 -9.75000000 3.25000000
304 1 -30.87500000 -8.12500000 4.87500000
305 2 -32.50000000 -9.75000000 6.50000000
306 2 -30.87500000 -8.12500000 8.12500000
307 1 -32.50000000 -9.75000000 9.75000000
308 2 -30.87500000 -8.12500000 11.37500000
309 2 -32.50000000 -9.75000000 13.00000000
310 2 -30.87500000 -8.12500000 14.62500000
311 2 -32.50000000 -9.75000000 16.25000000
312 1 -30.87500000 -8.12500000 17.87500000
313 1 -32.50000000 -9.75000000 19.50000000
314 1 -30.87500000 -8.12500000 21.12500000
315 2 -32.50000000 -9.75000000 22.75000000
316 1 -30.87500000 -8.12500000 24.37500000
317 1 -32.50000000 -9.75000000 26.00000000
318 3 -30.87500000 -8.12500000 27.62500000
319 2 -32.50000000 -9.75000000 29.25000000
320 2 -30.87500000 -8.12500000 30.87500000
321 2 -32.50000000 -6.50000000 -32.50000000
322 2 -30.87500000 -4.87500000 -30.87500000
323 2 -32.50000000 -6.50000000 -29.25000000
324 1 -30.87500000 -4.87500000 -27.62500000
325 1 -32.50000000 -6.50000000 -26.00000000
326 3 -30.87500000 -4.87500000 -24.37500000
327 1 -32.50000000 -6.50000000 -22.75000000
328 1 -30.87500000 -4.87500000 -21.12500000
329 1 -32.50000000 -6.50000000 -19.50000000
330 1 -30.87500000 -4.87500000 -17.87500000
331 2 -32.50000000 -6.50000000 -16.25000000
332 2 -30.87500000 -4.87500000 -14.62500000
333 2 -32.50000000 -6.50000000 -13.00000000
334 2 -30.87500000 -4.87500000 -11.37500000
335 2 -32.50000000 -6.50000000 -9.75000000
336 1 -30.87500000 -4.87500000 -8.12500000
337 1 -32.50000000 -6.50000000 -6.50000000
338 1 -30.87500000 -4.87500000 -4.87500000
339 1 -32.50000000 -6.50000000 -3.25000000
340 2 -30.87500000 -4.87500000 -1.62500000
341 3 -32.50000000 -6.50000000 0.00000000
342 1 -30.87500000 -4.87500000 1.62500000
343 2 -32.50000000 -6.50000000 3.25000000
344 1 -30.87500000 -4.87500000 4.87500000
345 1 -32.50000000 -6.50000000 6.50000000
346 2 -30.87500000 -4.87500000 8.12500000
347 3 -32.50000000 -6.50000000 9.75000000
348 2 -30.87500000 -4.87500000 11.37500000
349 2 -32.50000000 -6.50000000 13.00000000
350 2 -30.87500000 -4.87500000 14.62500000
351 3 -32.50000000 -6.50000000 16.25000000
352 1 -30.87500000 -4.87500000 17.87500000
353 2 -32.50000000 -6.50000000 19.50000000
354 2 -30.87500000 -4.87500000 21.12500000
355 1 -32.50000000 -6.50000000 22.75000000
356 3 -30.87500000 -4.87500000 24.37500000
357 1 -32.50000000 -6.50000000 26.00000000
358 2 -30.87500000 -4.87500000 27.62500000
359 1 -32.50000000 -6.50000000 29.25000000
360 2 -30.87500000 -4.87500000 30.87500000
361 2 -32.50000000 -3.25000000 -32.50000000
362 1 -30.87500000 -1.62500000 -30.87500000
363 2 -32.50000000 -3.25000000 -29.25000000
364 1 -30.87500000 -1.62500000 -27.62500000
365 1 -32.50000000 -3.25000000 -26.00000000
366 1 -30.87500000 -1.62500000 -24.37500000
367 2 -32.50000000 -3.25000000 -22.75000000
368 2 -30.87500000 -1.62500000 -21.12500000
369 1 -32.50000000 -3.25000000 -19.50000000
370 1 -30.87500000 -1.62500000 -17.87500000
